bucket,priority,title,author,occurrenceCount,statesCount,districtsCount,topBanStatus,matchedSlug,existingCompleteness,matchType,notes
likely_truly_missing,normal,The Death of Bees,"O'Donnell, Lisa",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Devil's Intern,"Hosie, Donna",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Dirt on Mr. Claxton,"Youngblood, Tiffany",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Duel: The Parallel Lives of Alexander Hamilton and Aaron Burr,"St. George, Judith",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Edge,"Smith, Roland",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Epidemic,"Young, Suzanne",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Essential Claude Monet,"Morris, Catherine",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Essential Edward Hopper,"Spring, Justin",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Essential Henri Matisse,"Schaffner, Ingrid",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Essential Hieronymus Bosch,"Campbell, W. John",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Essential Johannes Vermeer,"Sweet, Christopher",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Essential Mary Cassatt,"Gouveia, Georgette",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Essential Michelangelo,"Ottomann, Klaus",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Essential Pablo Picasso,"Schaffner, Ingrid",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Essential Salvador Dali,"Goff, Robert",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Essential Vincent van Gogh,"Schaffner, Ingrid",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Eternal Flame,"Barron, T.A.",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Event,"Lemire, Jeff",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Exact Opposite of Okay,"Steven, Laura",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,The Family Book,"Parr, Todd",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Fellowship of the Ring,"Tolkien, J.R.R.",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Fire,"Patterson, James",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Fire Never Goes Out: A Memoir in Pictures,"Stevenson, Noelle",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Fire Next Time,"Baldwin, James",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,The Fires of Merlin,"Barron, T.A.",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Fixer,"Barnes, Jennifer Lynn",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Forest of Hands and Teeth,"Ryan, Carrie",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Fugitive,"Grisham, John",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Gadgets,"Horowitz, Anthony",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Gender Quest Workbook: A Guide for Teens and Young Adults Exploring Gender Identity,"Testa, Rylan Jay",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Gettysburg Address: A Graphic Adaptation,"Hennessey, Jonathan",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Gift,"Patterson, James",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Girl Who Fell from the Sky,"Durrow, Heidi W.",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Girls I've Been,"Sharpe, Tess",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Giver,"Lowry, Lois",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Giver: Graphic Novel,"Lowry, Lois",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Glass Castle,"Walls, Jeannette",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The God of Small Things,"Roy, Arundhati",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Golden Sheep 1,"Ozaki, Kaori",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Good Earth (Graphic Adaptation),"Buck, Pearl S.",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,The Grand Escape: The Greatest Prison Breakout of the 20th Century,"Bascomb, Neal",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Great American Whatever,"Federle, Tim",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Great Tree of Avalon: Child of the Dark Prophecy,"Barron, T.A.",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Grief Keeper,"Villasante, Alexandra",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Grimm Legacy,"Shulman, Polly",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Handsome Girl & Her Beautiful Boy,"Gottfred, B. T.",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,The Heart of Betrayal,"Pearson, Mary E.",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Hill,"Bryan, Ali",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The History of Art,"Hodge, A.N.",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The History of the Blues,"Koopmans, Andy",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The History of Western Painting,"Forte, Virginia",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The History of Western Sculpture,"Osier, Peter",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Hobbit,"Tolkien, J.R.R.",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The House of the Spirits,"Allende, Isabel",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Human Body in Action,"Gallavotti, Barbara",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,The Hunting Accident: A True Story of Crime and Poetry,"Carlson, David L.",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Immortalists,"Benjamin, Chloe",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,The Invisible Life of Addie LaRue,"Schwab, V. E.",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Invisible War: A Tale on Two Scales,"Wild, Ailsa",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Kingdom of Little Wounds,"Cokal, Susann",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Kiss,"Patterson, James",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Kiss of Deception,"Pearson, Mary E.",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Last Halloween: Children,"Howard, Abby",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The League of Super Feminists,"Malle, Mirion",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Life and Art of Paul Gauguin,"Roddam, George",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Line,"Hall, Teri",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Lost,"Patterson, James",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Lost Years of Merlin,"Barron, T.A.",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,"The Low, Low Woods","Machado, Carmen Maria",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Mark,"Nadol, Jen",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Melancholy of Haruhi Suzumiya,"Tanigawa, Nagaru",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Midnight Lie,"Rutkoski, Marie",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,The Mirror of Merlin,"Barron, T.A.",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Misfits,"Howe, James",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Music of What Happens,"Konigsberg, Bill",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Mythics #1: Heroes Reborn,"Ogaki, Philippe",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The November Criminals,"Munson, Sam",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,The Ocean at the End of the Lane,"Gaiman, Neil",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Pacific Giants,"Flitcroft, Jean",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Pants Project,"Clarke, Cat",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Phantom Twin,"Brown, Lisa",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Pride Guide: A Guide to Sexual and Social Health for LGBTQ Youth,"Langford, Jo",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,The Program,"Young, Suzanne",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Remedy,"Young, Suzanne",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Renaissance,"Fitzpatrick, Anne",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Return of the King,"Tolkien, J.R.R.",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Rise and Fall of Charles Lindbergh,"Fleming, Candace",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The River,"Paulsen, Gary",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Scandal,"Grisham, John",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Seven Songs of Merlin,"Barron, T.A.",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Sigh of Haruhi Suzumiya,"Tanigawa, Nagaru",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Storm in the Barn,"Phelan, Matt",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Stranger: The Graphic Novel,"Camus, Albert",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,The Tale of a Body Thief,"Rice, Anne",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,"The Talk: Conversations about Race, Love and Truth","Hudson, Wade",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,"The Teenage Guy's Survival Guide: The Real Deal on Going Out, Growing Up, and Other Guy Stuff","Daldry, Jeremy",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Test,"Kern, Peggy",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Thousandth Floor,"McGee, Katharine",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Towering Sky,"McGee, Katharine",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Treatment,"Young, Suzanne",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Two Towers,"Tolkien, J.R.R.",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,The Van Alen Legacy,"de la Cruz, Melissa",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,"The Walking Dead, Vol. 11: Fear the Hunters","Kirkman, Robert",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,"The Walking Dead, Vol. 4: The Heart's Desire","Kirkman, Robert",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,"The Walking Dead, Vol. 7: The Calm Before","Kirkman, Robert",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,"The Walking Dead, Vol. 8: Made to Suffer","Kirkman, Robert",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,"The Walking Dead: A Continuing Story of Survival Horror, Book 1","Kirkman, Robert",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,"The Walking Dead: A Continuing Story of Survival Horror, Book 10","Kirkman, Robert",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,"The Walking Dead: A Continuing Story of Survival Horror, Book 13","Kirkman, Robert",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,"The Walking Dead: A Continuing Story of Survival Horror, Book 15","Kirkman, Robert",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,"The Walking Dead: A Continuing Story of Survival Horror, Book 16","Kirkman, Robert",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,"The Walking Dead: A Continuing Story of Survival Horror, Book 2","Kirkman, Robert",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,"The Walking Dead: A Continuing Story of Survival Horror, Book 3","Kirkman, Robert",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,"The Walking Dead: A Continuing Story of Survival Horror, Book 4","etler, Cyndy Drew",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,"The Walking Dead: A Continuing Story of Survival Horror, Book 6","Kirkman, Robert",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,"The Walking Dead: A Continuing Story of Survival Horror, Book 7","Kirkman, Robert",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,"The Walking Dead: A Continuing Story of Survival Horror, Book 8","Kirkman, Robert",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,"The Walking Dead: A Continuing Story of Survival Horror, Book 9","Kirkman, Robert",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Wings of Merlin,"Barron, T.A.",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,The Year of the Flood,"Atwood, Margaret",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,The Yellow Birds,"Powers, Kevin",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,There's No Place Like Home,"Calonita, Jen",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,They Called Themselves The K.K.K.: The Birth of an American Terrorist Group,"Bartoletti, Susan Campbell",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,This Day in June,"Pitman, Gayle E.",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,Those That Wake,"Karp, Jesse",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,Timescape,"Liparulo, Robert",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,To Kill a Mockingbird,"Lee, Harper",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,Too Bright to See,"Lukoff, Kyle",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,Toulouse-Lautrec: At the Moulin Rouge,"Zeri, Federico",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,"Trans Bodies, Trans Selves: A Resource By and for Transgender Communities","Erickson-Schroth, Laura",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,"Transgender Lives: Complex Stories, Complex Voice","Cronn-Mills, Kirstin",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,"Troublemaker for Justice: The Story of Bayard Rustin, the Man Behind the March on Washington","Houtman, Jacqueline",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,ttfn,"Myracle, Lauren",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,Turtles All the Way Down,"Green, John",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,Ugly Love,"Hoover, Colleen",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,Ultimate Magic,"Barron, T.A.",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,Unbecoming: A Memoir of Disobedience,"Bhagwati, Anuradha",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,Verity,"Hoover, Colleen",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,Vermeer: The Astronomer,"Zeri, Federico",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,Victoria and the Rogue,"Cabot, Meg",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,Violet and Daisy: The Story of Vaudeville's Famous Conjoined Twins,"Miller, Sarah",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,Walk Two Moons,"Creech, Sharon",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,War Storm,"Aveyard, Victoria",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,Watch Over Me,"LaCour, Nina",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,Watcher in the Woods: A Rockton Novel,"Armstrong, Kelley",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,Wayward Son,"Rowell, Rainbow",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,We Are Not Your Equal: Understanding Our Racial Divide,"Anderson, Carol",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,We Are Okay,"LaCour, Nina",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,We Can't Be Friends: A True Story,"Etler, Cyndy Drew",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,We March,"Evans, Shane W.",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,We'll Always Have Summer,"Han, Jenny",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,What Goes Around,"Millner, Denene",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,What Riley Wore,"Arnold, Elana K.",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,What to Do When I'm Gone: A Mother's Wisdom to Her Daughter,"Hopkins, Suzy",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,What We Saw,"Hartzler, Aaron",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,When Wilma Rudolph Played Basketball,"Weakland, Mark",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,"Will Grayson, Will Grayson","Green, John",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,Willful Machines,"Floreen, Tim",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,Wintergirls,"Anderson, Laurie Halse",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,Wintersong,"Jae-Jones, S.",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,Witch and Wizard,"Patterson, James",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,Woke: A Young Poets Call to Justice,"Browne, Mahogany L.",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,Woman World,"Dhaliwal, Aminder",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,Women,"Leibovitz, Annie",1,1,1,Banned in Libraries and Classrooms,,,missing,
likely_truly_missing,normal,Wraith,"Hill, Joe",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,Writing and Illustrating the Graphic Novel: Everything You Need to Know to Create Great Graphic Works,"Chinn, Mike",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,Written in Bone: Buried Lives of Jamestown and Colonial Maryland,"Walker, Sally M.",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,X-Men: Age of X,"Carey, Mike",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,yolo,"Myracle, Lauren",1,1,1,Banned Pending Investigation,,,missing,
likely_truly_missing,normal,You Killed Wesley Payne,"Beaudoin, Sean",1,1,1,Banned in Libraries,,,missing,
likely_truly_missing,normal,Zombies Don't Cry,"Fischer, Rusty",1,1,1,Banned in Libraries,,,missing,
